"ï..Year","AphiaID","Species.Latin.Name","Species_Latin_Name","Area","Country","AMS_Catch","BMS_Catch"
2021,105732,"Mustelus","Mustelus","27_7_F","GB",107.181,"NULL"
2021,105732,"Mustelus","Mustelus","27_7_G","GB",27.0663,"NULL"
2021,105732,"Mustelus","Mustelus","27_7_H","GB",11.7569,"NULL"
2021,105732,"Mustelus","Mustelus","27_7_J","GB",0.5543,"NULL"
2021,125946,"Trachurus","Trachurus","27_4_A","GB",52.5563,"NULL"
2021,125946,"Trachurus","Trachurus","27_4_B","GB",14.8937,"NULL"
2021,125946,"Trachurus","Trachurus","27_4_C","GB",1138.42,"NULL"
2021,125946,"Trachurus","Trachurus","27_6_A","GB",1124.91,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_A","GB",0.3208,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_B","GB",434.027,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_D","GB",3545.3,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_E","GB",286.091,"0.6323"
2021,125946,"Trachurus","Trachurus","27_7_F","GB",485.574,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_G","GB",63.3323,"NULL"
2021,125946,"Trachurus","Trachurus","27_7_H","GB",2.3853,"0.0054"
2021,125946,"Trachurus","Trachurus","27_7_J","GB",2154.53,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_2_A","GB",12.5608,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_4_A","GB",9430.57,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_4_B","GB",171.704,"0.1287"
2021,125493,"Lophiidae","Lophiidae","27_4_C","GB",1.5018,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_5_B","GB",0.0024,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_6_A","GB",2329.87,"0.2522"
2021,125493,"Lophiidae","Lophiidae","27_6_B","GB",1209.16,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_A","GB",159.421,"0.015"
2021,125493,"Lophiidae","Lophiidae","27_7_B","GB",739.091,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_C","GB",554.891,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_D","GB",44.5427,"0.16"
2021,125493,"Lophiidae","Lophiidae","27_7_E","GB",1903.95,"2.3585"
2021,125493,"Lophiidae","Lophiidae","27_7_F","GB",225.112,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_G","GB",141.637,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_H","GB",520.87,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_J","GB",1213.34,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_K","GB",803.776,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_8_A","GB",32.129,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_8_D","GB",9.8349,"NULL"
2021,151174,"Scomber colias","Scomber colias","27_7_F","GB",0.06,"NULL"
2021,105695,"Triakidae","Triakidae","27_9_A","ES",0.963,"0"
2021,105711,"Rajidae","Rajidae","27_8_B","ES",0.2833,"0"
2021,105711,"Rajidae","Rajidae","27_8_C","ES",2.1551,"0"
2021,105711,"Rajidae","Rajidae","27_9_A","ES",0.0112,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_10","ES",0,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_10_A_1","ES",1532.42,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_10_A_2","ES",879.584,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_10_B","ES",256.431,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_12_C","ES",8.0196,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_7_H","ES",101.269,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_7_J","ES",0,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_7_J_2","ES",397.096,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8","ES",0,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_A","ES",483.854,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_B","ES",240.215,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_C","ES",415.655,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_D_2","ES",52.2979,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_E_1","ES",52.0255,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_8_E_2","ES",3.213,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_9","ES",0,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_9_A","ES",96.2952,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_9_B_1","ES",133.229,"0"
2021,105801,"Prionace glauca","Prionace glauca","27_9_B_2","ES",32.4159,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_H","ES",0.06,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_J","ES",0,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_J_2","ES",2.5459,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_8","ES",0,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_8_A","ES",18.466,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_8_B","ES",3.408,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_8_C","ES",611.148,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_8_D_2","ES",0.0368,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_9","ES",0,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_9_A","ES",385.58,"0"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_7","ES",0,"0"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_8","ES",0,"0"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_8_B","ES",0.2447,"0"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_8_C","ES",7.3006,"0"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_9_A","ES",49.2876,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_10_A","ES",0,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_10_A_1","ES",0.2932,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_10_A_2","ES",1.2307,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_10_B","ES",0.3197,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_8_C","ES",0.7677,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_8_E_1","ES",0.184,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_9","ES",0,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_9_A","ES",2.6515,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_9_B_1","ES",0.3427,"0"
2021,105839,"Isurus oxyrinchus","Isurus oxyrinchus","27_9_B_2","ES",1.1214,"0"
2021,105841,"Lamna nasus","Lamna nasus","27_8_C","ES",0,"0"
2021,105841,"Lamna nasus","Lamna nasus","27_9_A","ES",0.0158,"0"
2021,105869,"Dipturus batis","Dipturus batis","27_7_J_2","ES",0.0259,"0"
2021,105869,"Dipturus batis","Dipturus batis","27_9_A","ES",0,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7","ES",0,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_B","ES",0.6019,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_C_2","ES",0.358,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_G","ES",0.0271,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_H","ES",0.2006,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_J_2","ES",1.1148,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_7_K_2","ES",0.11,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_8_A","ES",0.3448,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_8_C","ES",0.1376,"0"
2021,105873,"Leucoraja circularis","Leucoraja circularis","27_9_A","ES",0.0559,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_6_B_1","ES",0.5684,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_6_B_2","ES",2.9376,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7","ES",0,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7_B","ES",0.1003,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7_C_2","ES",0.0731,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7_G","ES",0.6061,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7_H","ES",1.838,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_7_J_2","ES",8.2906,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_8_C","ES",0.0914,"0"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_9_A","ES",0,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7","ES",0,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_B","ES",1.0972,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_C_2","ES",5.9604,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_G","ES",1.4734,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_H","ES",11.3191,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_J_2","ES",40.1874,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_7_K_2","ES",0.027,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_8","ES",0,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_8_A","ES",37.1014,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_8_B","ES",46.9245,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_8_C","ES",7.2849,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_8_D_2","ES",0.942,"0"
2021,105876,"Leucoraja naevus","Leucoraja naevus","27_9_A","ES",1.0056,"0"
2021,105883,"Raja clavata","Raja clavata","27_6_A","ES",54.372,"0"
2021,105883,"Raja clavata","Raja clavata","27_6_B_2","ES",2.7588,"0"
2021,105883,"Raja clavata","Raja clavata","27_7","ES",0,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_B","ES",5.8719,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_C_2","ES",0.3584,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_G","ES",0.9237,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_H","ES",5.2056,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_J_2","ES",10.0623,"0"
2021,105883,"Raja clavata","Raja clavata","27_8","ES",0,"0"
2021,105883,"Raja clavata","Raja clavata","27_8_A","ES",18.9102,"0"
2021,105883,"Raja clavata","Raja clavata","27_8_B","ES",22.6771,"0"
2021,105883,"Raja clavata","Raja clavata","27_8_C","ES",235.55,"0"
2021,105883,"Raja clavata","Raja clavata","27_8_D_2","ES",0.575,"0"
2021,105883,"Raja clavata","Raja clavata","27_9_A","ES",171.252,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_7_H","ES",0,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_7_J","ES",0,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_8_A","ES",0,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_8_B","ES",0.0205,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_8_C","ES",0.2222,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_8_D","ES",0,"0"
2021,105885,"Raja microocellata","Raja microocellata","27_9_A","ES",0.7991,"0"
2021,105887,"Raja montagui","Raja montagui","27_7_H","ES",0.002,"0"
2021,105887,"Raja montagui","Raja montagui","27_8_C","ES",35.564,"0"
2021,105887,"Raja montagui","Raja montagui","27_9_A","ES",9.1587,"0"
2021,105891,"Raja undulata","Raja undulata","27_8_A","ES",0,"0"
2021,105891,"Raja undulata","Raja undulata","27_8_C","ES",8.5965,"0"
2021,105891,"Raja undulata","Raja undulata","27_9_A","ES",2.23,"0"
2021,105910,"Dalatias licha","Dalatias licha","27_9","ES",0,"0"
2021,105923,"Squalus acanthias","Squalus acanthias","27_8","ES",0,"0"
2021,105923,"Squalus acanthias","Squalus acanthias","27_9_A","ES",0.3848,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_B","ES",0.105,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_C_2","ES",71.6641,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_G","ES",2.552,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_H","ES",3.345,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_J","ES",0,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_J_2","ES",59.8209,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_K_2","ES",243.996,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_8","ES",0,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_8_A","ES",0.004,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_8_B","ES",0.006,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_8_C","ES",2.4354,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_9_A","ES",80.4937,"0"
2021,125700,"Beryx","Beryx","27_7_C_2","ES",0.0157,"0"
2021,125700,"Beryx","Beryx","27_7_H","ES",0.6737,"0"
2021,125700,"Beryx","Beryx","27_7_J_2","ES",3.9287,"0"
2021,125700,"Beryx","Beryx","27_8_A","ES",15.1757,"0"
2021,125700,"Beryx","Beryx","27_8_B","ES",5.3972,"0"
2021,125700,"Beryx","Beryx","27_8_C","ES",0.9624,"0"
2021,125700,"Beryx","Beryx","27_8_D_2","ES",14.476,"0"
2021,125700,"Beryx","Beryx","27_9_A","ES",0.0068,"0"
2021,125909,"Ammodytes","Ammodytes","27_8_C","ES",3.6427,"0"
2021,125909,"Ammodytes","Ammodytes","27_9_A","ES",5.3119,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_6_A","ES",335.056,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_6_B_1","ES",9.0916,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_6_B_2","ES",61.9001,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7","ES",0,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_B","ES",297.017,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_C_2","ES",567.914,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_G","ES",98.2318,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_H","ES",293.982,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_J","ES",0,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_J_2","ES",1433.26,"0.0226"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_K_2","ES",31.9414,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8","ES",0,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8_A","ES",412.629,"0.055"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8_B","ES",272.938,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8_C","ES",598.504,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8_D","ES",0,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_8_D_2","ES",9.1028,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_9","ES",0,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_9_A","ES",232.484,"0"
2021,126281,"Anguilla anguilla","Anguilla anguilla","27_8_C","ES",0.4139,"0"
2021,126421,"Sardina pilchardus","Sardina pilchardus","27_8","ES",0,"0"
2021,126421,"Sardina pilchardus","Sardina pilchardus","27_8_B","ES",5922.06,"0"
2021,126421,"Sardina pilchardus","Sardina pilchardus","27_8_C","ES",4807.4,"0"
2021,126421,"Sardina pilchardus","Sardina pilchardus","27_9_A","ES",8727.88,"0"
2021,126425,"Sprattus sprattus","Sprattus sprattus","27_8_C","ES",0.0158,"0"
2021,126426,"Engraulis encrasicolus","Engraulis encrasicolus","27_8","ES",0,"0"
2021,126426,"Engraulis encrasicolus","Engraulis encrasicolus","27_8_B","ES",52.2025,"0"
2021,126426,"Engraulis encrasicolus","Engraulis encrasicolus","27_8_C","ES",27835.9,"0"
2021,126426,"Engraulis encrasicolus","Engraulis encrasicolus","27_8_D_2","ES",0.5,"0"
2021,126426,"Engraulis encrasicolus","Engraulis encrasicolus","27_9_A","ES",8288.91,"1.143"
2021,126436,"Gadus morhua","Gadus morhua","27_1_B","ES",1271.8,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_2_A_2","ES",31.482,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_2_B_2","ES",9776.7,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_6_A","ES",26.8321,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7","ES",0,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_B","ES",0.0783,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_C_2","ES",0.0409,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_G","ES",5.3855,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_H","ES",5.7648,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_J_2","ES",15.4861,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_K_2","ES",0.0362,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_8","ES",0,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_8_A","ES",0.0163,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_8_C","ES",0.006,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_1","ES",0,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_1_B","ES",0.5834,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_2_A_2","ES",11.8809,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_2_B_2","ES",118.747,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_6_A","ES",24.1008,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7","ES",0,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_B","ES",2.8122,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_C_2","ES",4.6219,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_G","ES",9.4547,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_H","ES",49.8759,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_J_2","ES",40.834,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_A","ES",0,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_B","ES",0.071,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_C","ES",0.0042,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_6_A","ES",0.3209,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7","ES",0,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8","ES",0,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_A","ES",9.6551,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_B","ES",5.5734,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_C","ES",0.0115,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_B","ES",0.156,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_C_2","ES",16.642,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_H","ES",0.0414,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_J","ES",0,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_J_2","ES",1.416,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_K_2","ES",0.12,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8","ES",0,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_A","ES",1.5063,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_B","ES",29.8818,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_C","ES",15701.5,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_D_2","ES",1.007,"0"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_9_A","ES",7713.63,"4.871"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_6_A","ES",0.1696,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7","ES",0,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_G","ES",0.0117,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_H","ES",0,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_J","ES",0,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_J_2","ES",1.2576,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8","ES",0,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_A","ES",5.9247,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_B","ES",2.0378,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_C","ES",159.03,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_D_2","ES",0.1215,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_9","ES",0,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_9_A","ES",163.736,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_2_B_2","ES",3.024,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_6_A","ES",37.8659,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_7_B","ES",0.1404,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_7_J","ES",0,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_7_J_2","ES",0.0476,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_8","ES",0,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_8_C","ES",0.0681,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_8_D_2","ES",0.0054,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_9_A","ES",0,"0"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_8_B","ES",0.0277,"0"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_8_C","ES",0.0081,"0"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_9_A","ES",0.001,"0"
2021,126447,"Brosme brosme","Brosme brosme","27_6_A","ES",51.3845,"0"
2021,126447,"Brosme brosme","Brosme brosme","27_7_B","ES",0.595,"0"
2021,126447,"Brosme brosme","Brosme brosme","27_7_C_2","ES",5.9864,"0"
2021,126447,"Brosme brosme","Brosme brosme","27_8_C","ES",0.0042,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_6_A","ES",367.748,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_B","ES",0.0243,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_C","ES",0,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_C_2","ES",0.1235,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_H","ES",0.357,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_J","ES",0,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_J_2","ES",6.2785,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8","ES",0,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_A","ES",25.0854,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_B","ES",7.638,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_C","ES",43.1071,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_D","ES",0,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_D_2","ES",16.2878,"0"
2021,126459,"Molva dypterygia","Molva dypterygia","27_9_A","ES",0.4301,"0"
2021,126461,"Molva molva","Molva molva","27_6","ES",0,"0"
2021,126461,"Molva molva","Molva molva","27_6_A","ES",1019.46,"0"
2021,126461,"Molva molva","Molva molva","27_6_B_1","ES",1.5675,"0"
2021,126461,"Molva molva","Molva molva","27_6_B_2","ES",2.7439,"0"
2021,126461,"Molva molva","Molva molva","27_7","ES",0,"0"
2021,126461,"Molva molva","Molva molva","27_7_B","ES",11.8412,"0"
2021,126461,"Molva molva","Molva molva","27_7_C_2","ES",78.6985,"0"
2021,126461,"Molva molva","Molva molva","27_7_G","ES",1.3381,"0"
2021,126461,"Molva molva","Molva molva","27_7_H","ES",3.0688,"0"
2021,126461,"Molva molva","Molva molva","27_7_J","ES",0,"0"
2021,126461,"Molva molva","Molva molva","27_7_J_2","ES",36.6958,"0"
2021,126461,"Molva molva","Molva molva","27_7_K_2","ES",1.399,"0"
2021,126461,"Molva molva","Molva molva","27_8","ES",0,"0"
2021,126461,"Molva molva","Molva molva","27_8_A","ES",13.7994,"0"
2021,126461,"Molva molva","Molva molva","27_8_B","ES",1.1999,"0"
2021,126461,"Molva molva","Molva molva","27_8_C","ES",1.8583,"0"
2021,126461,"Molva molva","Molva molva","27_8_D","ES",0,"0"
2021,126461,"Molva molva","Molva molva","27_8_D_2","ES",4.5512,"0"
2021,126461,"Molva molva","Molva molva","27_9_A","ES",0.0336,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_6","ES",0,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_6_A","ES",703.989,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7","ES",0,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_B","ES",177.757,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_C_2","ES",767.008,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_G","ES",142.328,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_H","ES",1061.42,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J","ES",0,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J_1","ES",0,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J_2","ES",11123.4,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_K_2","ES",276.926,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8","ES",0,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_A","ES",4065.37,"0.0333"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_B","ES",3403.59,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_C","ES",4821.94,"0.013"
